gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,dlcq,dlttq,lseq,exchg,costat
001690,2005-09-30,2005,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2005Q3,2005Q4,11551.0000,0.0000,0.0000,11551.0000,14,A
001690,2005-12-31,2006,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2005Q4,2006Q1,14181.0000,0.0000,0.0000,14181.0000,14,A
001690,2006-03-31,2006,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2006Q1,2006Q2,13911.0000,0.0000,0.0000,13911.0000,14,A
001690,2006-06-30,2006,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2006Q2,2006Q3,15114.0000,0.0000,0.0000,15114.0000,14,A
001690,2006-09-30,2006,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2006Q3,2006Q4,17205.0000,0.0000,0.0000,17205.0000,14,A
001690,2006-12-31,2007,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2006Q4,2007Q1,19461.0000,0.0000,0.0000,19461.0000,14,A
001690,2007-03-31,2007,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2007Q1,2007Q2,18711.0000,0.0000,0.0000,18711.0000,14,A
001690,2007-06-30,2007,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2007Q2,2007Q3,21647.0000,0.0000,0.0000,21647.0000,14,A
001690,2007-09-30,2007,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2007Q3,2007Q4,25347.0000,0.0000,0.0000,25347.0000,14,A
001690,2007-12-31,2008,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2007Q4,2008Q1,30039.0000,0.0000,0.0000,30039.0000,14,A
001690,2008-03-31,2008,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2008Q1,2008Q2,30471.0000,0.0000,0.0000,30471.0000,14,A
001690,2008-06-30,2008,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2008Q2,2008Q3,31709.0000,0.0000,0.0000,31709.0000,14,A
001690,2008-09-30,2008,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2008Q3,2008Q4,39572.0000,0.0000,0.0000,39572.0000,14,A
001690,2008-12-31,2009,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2008Q4,2009Q1,42787.0000,0.0000,0.0000,42787.0000,14,A
001690,2009-03-31,2009,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2009Q1,2009Q2,43237.0000,0.0000,0.0000,43237.0000,14,A
001690,2009-06-30,2009,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2009Q2,2009Q3,48140.0000,0.0000,0.0000,48140.0000,14,A
001690,2009-09-30,2009,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2009Q3,2009Q4,47501.0000,0.0000,0.0000,47501.0000,14,A
001690,2009-12-31,2010,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2009Q4,2010Q1,53926.0000,0.0000,0.0000,53926.0000,14,A
001690,2010-03-31,2010,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2010Q1,2010Q2,57057.0000,0.0000,0.0000,57057.0000,14,A
001690,2010-06-30,2010,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2010Q2,2010Q3,64725.0000,0.0000,0.0000,64725.0000,14,A
001690,2010-09-30,2010,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2010Q3,2010Q4,75183.0000,0.0000,0.0000,75183.0000,14,A
001690,2010-12-31,2011,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2010Q4,2011Q1,86742.0000,0.0000,0.0000,86742.0000,14,A
001690,2011-03-31,2011,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2011Q1,2011Q2,94904.0000,0.0000,0.0000,94904.0000,14,A
001690,2011-06-30,2011,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2011Q2,2011Q3,106758.0000,0.0000,0.0000,106758.0000,14,A
001690,2011-09-30,2011,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2011Q3,2011Q4,116371.0000,0.0000,0.0000,116371.0000,14,A
001690,2011-12-31,2012,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2011Q4,2012Q1,138681.0000,0.0000,0.0000,138681.0000,14,A
001690,2012-03-31,2012,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2012Q1,2012Q2,150934.0000,0.0000,0.0000,150934.0000,14,A
001690,2012-06-30,2012,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2012Q2,2012Q3,162896.0000,0.0000,0.0000,162896.0000,14,A
001690,2012-09-30,2012,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2012Q3,2012Q4,176064.0000,0.0000,0.0000,176064.0000,14,A
001690,2012-12-31,2013,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2012Q4,2013Q1,196088.0000,0.0000,0.0000,196088.0000,14,A
001690,2013-03-31,2013,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2013Q1,2013Q2,194743.0000,0.0000,0.0000,194743.0000,14,A
001690,2013-06-30,2013,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2013Q2,2013Q3,199856.0000,0.0000,16958.0000,199856.0000,14,A
001690,2013-09-30,2013,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2013Q3,2013Q4,207000.0000,0.0000,16960.0000,207000.0000,14,A
001690,2013-12-31,2014,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2013Q4,2014Q1,225184.0000,0.0000,16961.0000,225184.0000,14,A
001690,2014-03-31,2014,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2014Q1,2014Q2,205989.0000,0.0000,16962.0000,205989.0000,14,A
001690,2014-06-30,2014,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2014Q2,2014Q3,222520.0000,2010.0000,29030.0000,222520.0000,14,A
001690,2014-09-30,2014,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2014Q3,2014Q4,231839.0000,6308.0000,28987.0000,231839.0000,14,A
001690,2014-12-31,2015,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2014Q4,2015Q1,261894.0000,3899.0000,32504.0000,261894.0000,14,A
001690,2015-03-31,2015,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2015Q1,2015Q2,261194.0000,3799.0000,40072.0000,261194.0000,14,A
001690,2015-06-30,2015,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2015Q2,2015Q3,273151.0000,6999.0000,47419.0000,273151.0000,14,A
001690,2015-09-30,2015,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2015Q3,2015Q4,290479.0000,10999.0000,53463.0000,290479.0000,14,A
001690,2015-12-31,2016,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2015Q4,2016Q1,293284.0000,9759.0000,53204.0000,293284.0000,14,A
001690,2016-03-31,2016,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2016Q1,2016Q2,305277.0000,10498.0000,69374.0000,305277.0000,14,A
001690,2016-06-30,2016,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2016Q2,2016Q3,305602.0000,15996.0000,68939.0000,305602.0000,14,A
001690,2016-09-30,2016,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2016Q3,2016Q4,321686.0000,11605.0000,75427.0000,321686.0000,14,A
001690,2016-12-31,2017,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2016Q4,2017Q1,331141.0000,13992.0000,73557.0000,331141.0000,14,A
001690,2017-03-31,2017,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2017Q1,2017Q2,334532.0000,13991.0000,84531.0000,334532.0000,14,A
001690,2017-06-30,2017,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2017Q2,2017Q3,345173.0000,18475.0000,89864.0000,345173.0000,14,A
001690,2017-09-30,2017,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2017Q3,2017Q4,375319.0000,18473.0000,97207.0000,375319.0000,14,A
001690,2017-12-31,2018,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2017Q4,2018Q1,406794.0000,18478.0000,103922.0000,406794.0000,14,A
001690,2018-03-31,2018,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2018Q1,2018Q2,367502.0000,20478.0000,101362.0000,367502.0000,14,A
001690,2018-06-30,2018,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2018Q2,2018Q3,349197.0000,17472.0000,97128.0000,349197.0000,14,A
001690,2018-09-30,2018,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2018Q3,2018Q4,365725.0000,20748.0000,93735.0000,365725.0000,14,A
001690,2018-12-31,2019,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2018Q4,2019Q1,373719.0000,21741.0000,92989.0000,373719.0000,14,A
001690,2019-03-31,2019,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2019Q1,2019Q2,341998.0000,22429.0000,90201.0000,341998.0000,14,A
001690,2019-06-30,2019,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2019Q2,2019Q3,322239.0000,23482.0000,84936.0000,322239.0000,14,A
001690,2019-09-30,2019,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2019Q3,2019Q4,338516.0000,16240.0000,91807.0000,338516.0000,14,A
001690,2019-12-31,2020,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2019Q4,2020Q1,340618.0000,16473.0000,100278.0000,340618.0000,14,A
001690,2020-03-31,2020,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2020Q1,2020Q2,320400.0000,21625.0000,97136.0000,320400.0000,14,A
001690,2020-06-30,2020,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2020Q2,2020Q3,317344.0000,20048.0000,102138.0000,317344.0000,14,A
001690,2020-09-30,2020,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2020Q3,2020Q4,323888.0000,15229.0000,107049.0000,323888.0000,14,A
001690,2020-12-31,2021,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2020Q4,2021Q1,354054.0000,12762.0000,99281.0000,354054.0000,14,A
001690,2021-03-31,2021,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2021Q1,2021Q2,337158.0000,13003.0000,108642.0000,337158.0000,14,A
001690,2021-06-30,2021,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2021Q2,2021Q3,329840.0000,16039.0000,105752.0000,329840.0000,14,A
001690,2021-09-30,2021,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2021Q3,2021Q4,351002.0000,17141.0000,119381.0000,351002.0000,14,A
001690,2021-12-31,2022,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2021Q4,2022Q1,381191.0000,16169.0000,106629.0000,381191.0000,14,A
001690,2022-03-31,2022,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2022Q1,2022Q2,350662.0000,16658.0000,103323.0000,350662.0000,14,A
001690,2022-06-30,2022,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2022Q2,2022Q3,336309.0000,24991.0000,94700.0000,336309.0000,14,A
001690,2022-09-30,2022,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2022Q3,2022Q4,352755.0000,22773.0000,109707.0000,352755.0000,14,A
001690,2022-12-31,2023,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2022Q4,2023Q1,346747.0000,11483.0000,99627.0000,346747.0000,14,A
001690,2023-03-31,2023,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2023Q1,2023Q2,332160.0000,12574.0000,97041.0000,332160.0000,14,A
001690,2023-06-30,2023,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2023Q2,2023Q3,335038.0000,11209.0000,98071.0000,335038.0000,14,A
001690,2023-09-30,2023,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2023Q3,2023Q4,352583.0000,17382.0000,106548.0000,352583.0000,14,A
001690,2023-12-31,2024,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2023Q4,2024Q1,353514.0000,12952.0000,95088.0000,353514.0000,14,A
001690,2024-03-31,2024,2,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2024Q1,2024Q2,337411.0000,12759.0000,91831.0000,337411.0000,14,A
001690,2024-06-30,2024,3,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2024Q2,2024Q3,331612.0000,15108.0000,86196.0000,331612.0000,14,A
001690,2024-09-30,2024,4,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2024Q3,2024Q4,364980.0000,22511.0000,96548.0000,364980.0000,14,A
001690,2024-12-31,2025,1,9,INDL,C,D,STD,AAPL,APPLE INC,USD,2024Q4,2025Q1,344085.0000,12843.0000,83956.0000,344085.0000,14,A
002285,2005-03-31,2005,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2005Q1,2005Q1,56714.0000,998.0000,10782.0000,56714.0000,11,A
002285,2005-06-30,2005,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2005Q2,2005Q2,56494.0000,809.0000,10223.0000,56494.0000,11,A
002285,2005-09-30,2005,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2005Q3,2005Q3,58318.0000,726.0000,10136.0000,58318.0000,11,A
002285,2005-12-31,2005,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2005Q4,2005Q4,60058.0000,1189.0000,9538.0000,60058.0000,11,A
002285,2006-03-31,2006,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2006Q1,2006Q1,61408.0000,1967.0000,9057.0000,61408.0000,11,A
002285,2006-06-30,2006,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2006Q2,2006Q2,61269.0000,1499.0000,8962.0000,61269.0000,11,A
002285,2006-09-30,2006,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2006Q3,2006Q3,61458.0000,1582.0000,8549.0000,61458.0000,11,A
002285,2006-12-31,2006,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2006Q4,2006Q4,51794.0000,1381.0000,8157.0000,51794.0000,11,A
002285,2007-03-31,2007,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2007Q1,2007Q1,51556.0000,598.0000,8149.0000,51556.0000,11,A
002285,2007-06-30,2007,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2007Q2,2007Q2,53886.0000,561.0000,8094.0000,53886.0000,11,A
002285,2007-09-30,2007,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2007Q3,2007Q3,54787.0000,1025.0000,7555.0000,54787.0000,11,A
002285,2007-12-31,2007,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2007Q4,2007Q4,58986.0000,762.0000,7455.0000,58986.0000,11,A
002285,2008-03-31,2008,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2008Q1,2008Q1,60360.0000,802.0000,7428.0000,60360.0000,11,A
002285,2008-06-30,2008,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2008Q2,2008Q2,58510.0000,916.0000,7240.0000,58510.0000,11,A
002285,2008-09-30,2008,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2008Q3,2008Q3,56519.0000,390.0000,7217.0000,56519.0000,11,A
002285,2008-12-31,2008,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2008Q4,2008Q4,53779.0000,560.0000,6952.0000,53779.0000,11,A
002285,2009-03-31,2009,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2009Q1,2009Q1,55340.0000,530.0000,8742.0000,55340.0000,11,A
002285,2009-06-30,2009,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2009Q2,2009Q2,57712.0000,416.0000,8700.0000,57712.0000,11,A
002285,2009-09-30,2009,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2009Q3,2009Q3,58667.0000,973.0000,10065.0000,58667.0000,11,A
002285,2009-12-31,2009,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2009Q4,2009Q4,62053.0000,707.0000,12217.0000,62053.0000,11,A
002285,2010-03-31,2010,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2010Q1,2010Q1,62970.0000,1479.0000,11464.0000,62970.0000,11,A
002285,2010-06-30,2010,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2010Q2,2010Q2,63755.0000,1507.0000,11439.0000,63755.0000,11,A
002285,2010-09-30,2010,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2010Q3,2010Q3,65222.0000,953.0000,11466.0000,65222.0000,11,A
002285,2010-12-31,2010,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2010Q4,2010Q4,68565.0000,948.0000,11473.0000,68565.0000,11,A
002285,2011-03-31,2011,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2011Q1,2011Q1,68760.0000,966.0000,10723.0000,68760.0000,11,A
002285,2011-06-30,2011,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2011Q2,2011Q2,72119.0000,1304.0000,10324.0000,72119.0000,11,A
002285,2011-09-30,2011,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2011Q3,2011Q3,74163.0000,1603.0000,10777.0000,74163.0000,11,A
002285,2011-12-31,2011,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2011Q4,2011Q4,79986.0000,2353.0000,10018.0000,79986.0000,11,A
002285,2012-03-31,2012,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2012Q1,2012Q1,80205.0000,2807.0000,8817.0000,80205.0000,11,A
002285,2012-06-30,2012,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2012Q2,2012Q2,81595.0000,2466.0000,8735.0000,81595.0000,11,A
002285,2012-09-30,2012,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2012Q3,2012Q3,83654.0000,2172.0000,9014.0000,83654.0000,11,A
002285,2012-12-31,2012,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2012Q4,2012Q4,88896.0000,1436.0000,8973.0000,88896.0000,11,A
002285,2013-03-31,2013,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2013Q1,2013Q1,90447.0000,917.0000,8254.0000,90447.0000,11,A
002285,2013-06-30,2013,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2013Q2,2013Q2,92091.0000,883.0000,8695.0000,92091.0000,11,A
002285,2013-09-30,2013,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2013Q3,2013Q3,94633.0000,919.0000,8677.0000,94633.0000,11,A
002285,2013-12-31,2013,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2013Q4,2013Q4,92663.0000,1563.0000,8072.0000,92663.0000,11,A
002285,2014-03-31,2014,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2014Q1,2014Q1,91575.0000,1660.0000,7275.0000,91575.0000,11,A
002285,2014-06-30,2014,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2014Q2,2014Q2,92737.0000,1591.0000,7292.0000,92737.0000,11,A
002285,2014-09-30,2014,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2014Q3,2014Q3,92653.0000,1579.0000,7301.0000,92653.0000,11,A
002285,2014-12-31,2014,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2014Q4,2014Q4,99198.0000,929.0000,8141.0000,99198.0000,11,A
002285,2015-03-31,2015,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2015Q1,2015Q1,97775.0000,133.0000,8905.0000,97775.0000,11,A
002285,2015-06-30,2015,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2015Q2,2015Q2,98102.0000,112.0000,8904.0000,98102.0000,11,A
002285,2015-09-30,2015,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2015Q3,2015Q3,98998.0000,614.0000,8402.0000,98998.0000,11,A
002285,2015-12-31,2015,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2015Q4,2015Q4,94408.0000,1234.0000,8730.0000,94408.0000,11,A
002285,2016-03-31,2016,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2016Q1,2016Q1,91547.0000,1243.0000,8721.0000,91547.0000,11,A
002285,2016-06-30,2016,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2016Q2,2016Q2,89609.0000,1168.0000,9847.0000,89609.0000,11,A
002285,2016-09-30,2016,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2016Q3,2016Q3,88950.0000,632.0000,9824.0000,88950.0000,11,A
002285,2016-12-31,2016,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2016Q4,2016Q4,89997.0000,384.0000,9568.0000,89997.0000,11,A
002285,2017-03-31,2017,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2017Q1,2017Q1,89673.0000,367.0000,10432.0000,89673.0000,11,A
002285,2017-06-30,2017,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2017Q2,2017Q2,90036.0000,720.0000,10055.0000,90036.0000,11,A
002285,2017-09-30,2017,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2017Q3,2017Q3,91007.0000,988.0000,9780.0000,91007.0000,11,A
002285,2017-12-31,2017,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2017Q4,2017Q4,92333.0000,1335.0000,9782.0000,92333.0000,11,A
002285,2018-03-31,2018,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2018Q1,2018Q1,113549.0000,1981.0000,10471.0000,113549.0000,11,A
002285,2018-06-30,2018,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2018Q2,2018Q2,113195.0000,1611.0000,10507.0000,113195.0000,11,A
002285,2018-09-30,2018,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2018Q3,2018Q3,114659.0000,1389.0000,10487.0000,114659.0000,11,A
002285,2018-12-31,2018,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2018Q4,2018Q4,117359.0000,3190.0000,10657.0000,117359.0000,11,A
002285,2019-03-31,2019,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2019Q1,2019Q1,120209.0000,3622.0000,12186.0000,120209.0000,11,A
002285,2019-06-30,2019,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2019Q2,2019Q2,126261.0000,4608.0000,15725.0000,126261.0000,11,A
002285,2019-09-30,2019,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2019Q3,2019Q3,132598.0000,4614.0000,21267.0000,132598.0000,11,A
002285,2019-12-31,2019,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2019Q4,2019Q4,133625.0000,7592.0000,20940.0000,133625.0000,11,A
002285,2020-03-31,2020,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2020Q1,2020Q1,143075.0000,5173.0000,33754.0000,143075.0000,11,A
002285,2020-06-30,2020,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2020Q2,2020Q2,162872.0000,2922.0000,58457.0000,162872.0000,11,A
002285,2020-09-30,2020,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2020Q3,2020Q3,161261.0000,3634.0000,57325.0000,161261.0000,11,A
002285,2020-12-31,2020,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2020Q4,2020Q4,152136.0000,1961.0000,62974.0000,152136.0000,11,A
002285,2021-03-31,2021,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2021Q1,2021Q1,150035.0000,6021.0000,57554.0000,150035.0000,11,A
002285,2021-06-30,2021,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2021Q2,2021Q2,148935.0000,6534.0000,57025.0000,148935.0000,11,A
002285,2021-09-30,2021,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2021Q3,2021Q3,146846.0000,5377.0000,57042.0000,146846.0000,11,A
002285,2021-12-31,2021,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2021Q4,2021Q4,138552.0000,1564.0000,58077.0000,138552.0000,11,A
002285,2022-03-31,2022,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2022Q1,2022Q1,135801.0000,2591.0000,55150.0000,135801.0000,11,A
002285,2022-06-30,2022,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2022Q2,2022Q2,135479.0000,5406.0000,51794.0000,135479.0000,11,A
002285,2022-09-30,2022,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2022Q3,2022Q3,137558.0000,5431.0000,51788.0000,137558.0000,11,A
002285,2022-12-31,2022,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2022Q4,2022Q4,137100.0000,5466.0000,53116.0000,137100.0000,11,A
002285,2023-03-31,2023,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2023Q1,2023Q1,136347.0000,7926.0000,47465.0000,136347.0000,11,A
002285,2023-06-30,2023,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2023Q2,2023Q2,134774.0000,4609.0000,47659.0000,134774.0000,11,A
002285,2023-09-30,2023,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2023Q3,2023Q3,134281.0000,4891.0000,47381.0000,134281.0000,11,A
002285,2023-12-31,2023,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2023Q4,2023Q4,137012.0000,5500.0000,48621.0000,137012.0000,11,A
002285,2024-03-31,2024,1,12,INDL,C,D,STD,BA,BOEING CO,USD,2024Q1,2024Q1,134484.0000,1063.0000,46877.0000,134484.0000,11,A
002285,2024-06-30,2024,2,12,INDL,C,D,STD,BA,BOEING CO,USD,2024Q2,2024Q2,142720.0000,4765.0000,53162.0000,142720.0000,11,A
002285,2024-09-30,2024,3,12,INDL,C,D,STD,BA,BOEING CO,USD,2024Q3,2024Q3,137695.0000,4474.0000,53176.0000,137695.0000,11,A
002285,2024-12-31,2024,4,12,INDL,C,D,STD,BA,BOEING CO,USD,2024Q4,2024Q4,156363.0000,1602.0000,54356.0000,156363.0000,11,A
002817,2005-03-31,2005,1,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2005Q1,2005Q1,44347.0000,6525.0000,17909.0000,44347.0000,11,A
002817,2005-06-30,2005,2,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2005Q2,2005Q2,44823.0000,8620.0000,15857.0000,44823.0000,11,A
002817,2005-09-30,2005,3,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2005Q3,2005Q3,45865.0000,10048.0000,14984.0000,45865.0000,11,A
002817,2005-12-31,2005,4,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2005Q4,2005Q4,47069.0000,10068.0000,15677.0000,47069.0000,11,A
002817,2006-03-31,2006,1,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2006Q1,2006Q1,47957.0000,10498.0000,15370.0000,47957.0000,11,A
002817,2006-06-30,2006,2,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2006Q2,2006Q2,49905.0000,11353.0000,15939.0000,49905.0000,11,A
002817,2006-09-30,2006,3,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2006Q3,2006Q3,50483.0000,9266.0000,18145.0000,50483.0000,11,A
002817,2006-12-31,2006,4,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2006Q4,2006Q4,50879.0000,9616.0000,17680.0000,50879.0000,11,A
002817,2007-03-31,2007,1,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2007Q1,2007Q1,52248.0000,10339.0000,17017.0000,52248.0000,11,A
002817,2007-06-30,2007,2,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2007Q2,2007Q2,53506.0000,9601.0000,17955.0000,53506.0000,11,A
002817,2007-09-30,2007,3,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2007Q3,2007Q3,54799.0000,10302.0000,17153.0000,54799.0000,11,A
002817,2007-12-31,2007,4,12,INDL,C,D,STD,CAT,CATERPILLAR INC,USD,2007Q4,2007Q4,56132.0000,10600.0000,17829.0000,56132.0000,11,A
